method,seed,k,knn_accuracy,svm_accuracy,dataset
DDFF-Max,19,300,75.0,82.14285714285714,Crohns
DDFF-Max,19,500,78.57142857142857,75.0,Crohns
DDFF-Max,19,23813,67.85714285714286,82.14285714285714,Crohns
DDFF-Max,20,25,75.0,67.85714285714286,Crohns
DDFF-Max,20,50,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,20,75,67.85714285714286,60.71428571428571,Crohns
DDFF-Max,20,100,71.42857142857143,75.0,Crohns
DDFF-Max,20,150,71.42857142857143,60.71428571428571,Crohns
DDFF-Max,20,200,71.42857142857143,53.57142857142857,Crohns
DDFF-Max,20,300,71.42857142857143,60.71428571428571,Crohns
DDFF-Max,20,500,67.85714285714286,64.28571428571429,Crohns
DDFF-Max,20,23813,67.85714285714286,67.85714285714286,Crohns
DDFF-Max,21,25,67.85714285714286,71.42857142857143,Crohns
DDFF-Max,21,50,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,21,75,85.71428571428571,78.57142857142857,Crohns
DDFF-Max,21,100,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,21,150,78.57142857142857,75.0,Crohns
DDFF-Max,21,200,78.57142857142857,75.0,Crohns
DDFF-Max,21,300,82.14285714285714,82.14285714285714,Crohns
DDFF-Max,21,500,82.14285714285714,85.71428571428571,Crohns
DDFF-Max,21,23813,78.57142857142857,85.71428571428571,Crohns
DDFF-Max,22,25,92.85714285714286,89.28571428571429,Crohns
DDFF-Max,22,50,89.28571428571429,71.42857142857143,Crohns
DDFF-Max,22,75,85.71428571428571,67.85714285714286,Crohns
DDFF-Max,22,100,85.71428571428571,71.42857142857143,Crohns
DDFF-Max,22,150,85.71428571428571,75.0,Crohns
DDFF-Max,22,200,85.71428571428571,75.0,Crohns
DDFF-Max,22,300,89.28571428571429,75.0,Crohns
DDFF-Max,22,500,85.71428571428571,82.14285714285714,Crohns
DDFF-Max,22,23813,75.0,85.71428571428571,Crohns
DDFF-Max,23,25,82.14285714285714,75.0,Crohns
DDFF-Max,23,50,78.57142857142857,78.57142857142857,Crohns
DDFF-Max,23,75,82.14285714285714,78.57142857142857,Crohns
DDFF-Max,23,100,78.57142857142857,67.85714285714286,Crohns
DDFF-Max,23,150,75.0,78.57142857142857,Crohns
DDFF-Max,23,200,75.0,78.57142857142857,Crohns
DDFF-Max,23,300,78.57142857142857,71.42857142857143,Crohns
DDFF-Max,23,500,75.0,75.0,Crohns
DDFF-Max,23,23813,71.42857142857143,78.57142857142857,Crohns
DDFF-Max,24,25,82.14285714285714,71.42857142857143,Crohns
DDFF-Max,24,50,85.71428571428571,53.57142857142857,Crohns
DDFF-Max,24,75,85.71428571428571,64.28571428571429,Crohns
DDFF-Max,24,100,78.57142857142857,75.0,Crohns
DDFF-Max,24,150,85.71428571428571,71.42857142857143,Crohns
DDFF-Max,24,200,85.71428571428571,67.85714285714286,Crohns
DDFF-Max,24,300,85.71428571428571,75.0,Crohns
DDFF-Max,24,500,85.71428571428571,78.57142857142857,Crohns
DDFF-Max,24,23813,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,0,25,82.14285714285714,85.71428571428571,Crohns
DDFF-Ensemble,0,50,78.57142857142857,75.0,Crohns
DDFF-Ensemble,0,75,75.0,82.14285714285714,Crohns
DDFF-Ensemble,0,100,75.0,75.0,Crohns
DDFF-Ensemble,0,150,78.57142857142857,75.0,Crohns
DDFF-Ensemble,0,200,89.28571428571429,67.85714285714286,Crohns
DDFF-Ensemble,0,300,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,0,500,89.28571428571429,82.14285714285714,Crohns
DDFF-Ensemble,0,23813,82.14285714285714,75.0,Crohns
DDFF-Ensemble,1,25,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,1,50,78.57142857142857,75.0,Crohns
DDFF-Ensemble,1,75,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,1,100,85.71428571428571,71.42857142857143,Crohns
DDFF-Ensemble,1,150,78.57142857142857,71.42857142857143,Crohns
DDFF-Ensemble,1,200,82.14285714285714,71.42857142857143,Crohns
DDFF-Ensemble,1,300,85.71428571428571,75.0,Crohns
DDFF-Ensemble,1,500,85.71428571428571,75.0,Crohns
DDFF-Ensemble,1,23813,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,2,25,64.28571428571429,75.0,Crohns
DDFF-Ensemble,2,50,71.42857142857143,67.85714285714286,Crohns
DDFF-Ensemble,2,75,71.42857142857143,75.0,Crohns
DDFF-Ensemble,2,100,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,2,150,75.0,75.0,Crohns
DDFF-Ensemble,2,200,75.0,75.0,Crohns
DDFF-Ensemble,2,300,67.85714285714286,78.57142857142857,Crohns
DDFF-Ensemble,2,500,71.42857142857143,78.57142857142857,Crohns
DDFF-Ensemble,2,23813,57.14285714285714,75.0,Crohns
DDFF-Ensemble,3,25,75.0,82.14285714285714,Crohns
DDFF-Ensemble,3,50,75.0,71.42857142857143,Crohns
DDFF-Ensemble,3,75,78.57142857142857,75.0,Crohns
DDFF-Ensemble,3,100,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,3,150,82.14285714285714,85.71428571428571,Crohns
DDFF-Ensemble,3,200,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,3,300,78.57142857142857,75.0,Crohns
DDFF-Ensemble,3,500,78.57142857142857,64.28571428571429,Crohns
DDFF-Ensemble,3,23813,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,4,25,75.0,75.0,Crohns
DDFF-Ensemble,4,50,82.14285714285714,71.42857142857143,Crohns
DDFF-Ensemble,4,75,82.14285714285714,67.85714285714286,Crohns
DDFF-Ensemble,4,100,89.28571428571429,75.0,Crohns
DDFF-Ensemble,4,150,89.28571428571429,71.42857142857143,Crohns
DDFF-Ensemble,4,200,92.85714285714286,75.0,Crohns
DDFF-Ensemble,4,300,89.28571428571429,75.0,Crohns
DDFF-Ensemble,4,500,96.42857142857143,67.85714285714286,Crohns
DDFF-Ensemble,4,23813,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,5,25,78.57142857142857,75.0,Crohns
DDFF-Ensemble,5,50,85.71428571428571,71.42857142857143,Crohns
DDFF-Ensemble,5,75,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,5,100,78.57142857142857,82.14285714285714,Crohns
DDFF-Ensemble,5,150,85.71428571428571,89.28571428571429,Crohns
DDFF-Ensemble,5,200,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,5,300,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,5,500,82.14285714285714,71.42857142857143,Crohns
DDFF-Ensemble,5,23813,75.0,82.14285714285714,Crohns
DDFF-Ensemble,6,25,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,6,50,71.42857142857143,71.42857142857143,Crohns
DDFF-Ensemble,6,75,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,6,100,85.71428571428571,85.71428571428571,Crohns
DDFF-Ensemble,6,150,89.28571428571429,85.71428571428571,Crohns
DDFF-Ensemble,6,200,89.28571428571429,92.85714285714286,Crohns
DDFF-Ensemble,6,300,89.28571428571429,96.42857142857143,Crohns
DDFF-Ensemble,6,500,85.71428571428571,92.85714285714286,Crohns
DDFF-Ensemble,6,23813,82.14285714285714,75.0,Crohns
DDFF-Ensemble,7,25,75.0,82.14285714285714,Crohns
DDFF-Ensemble,7,50,67.85714285714286,85.71428571428571,Crohns
DDFF-Ensemble,7,75,67.85714285714286,78.57142857142857,Crohns
DDFF-Ensemble,7,100,67.85714285714286,78.57142857142857,Crohns
DDFF-Ensemble,7,150,71.42857142857143,67.85714285714286,Crohns
DDFF-Ensemble,7,200,71.42857142857143,75.0,Crohns
DDFF-Ensemble,7,300,64.28571428571429,78.57142857142857,Crohns
DDFF-Ensemble,7,500,71.42857142857143,67.85714285714286,Crohns
DDFF-Ensemble,7,23813,67.85714285714286,75.0,Crohns
DDFF-Ensemble,8,25,75.0,85.71428571428571,Crohns
DDFF-Ensemble,8,50,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,8,75,82.14285714285714,67.85714285714286,Crohns
DDFF-Ensemble,8,100,82.14285714285714,64.28571428571429,Crohns
DDFF-Ensemble,8,150,78.57142857142857,64.28571428571429,Crohns
DDFF-Ensemble,8,200,78.57142857142857,75.0,Crohns
DDFF-Ensemble,8,300,78.57142857142857,75.0,Crohns
DDFF-Ensemble,8,500,75.0,78.57142857142857,Crohns
DDFF-Ensemble,8,23813,64.28571428571429,75.0,Crohns
DDFF-Ensemble,9,25,78.57142857142857,75.0,Crohns
DDFF-Ensemble,9,50,85.71428571428571,71.42857142857143,Crohns
DDFF-Ensemble,9,75,78.57142857142857,64.28571428571429,Crohns
DDFF-Ensemble,9,100,78.57142857142857,60.71428571428571,Crohns
DDFF-Ensemble,9,150,78.57142857142857,71.42857142857143,Crohns
DDFF-Ensemble,9,200,78.57142857142857,67.85714285714286,Crohns
DDFF-Ensemble,9,300,78.57142857142857,60.71428571428571,Crohns
DDFF-Ensemble,9,500,78.57142857142857,75.0,Crohns
DDFF-Ensemble,9,23813,67.85714285714286,82.14285714285714,Crohns
DDFF-Ensemble,10,25,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,10,50,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,10,75,85.71428571428571,75.0,Crohns
DDFF-Ensemble,10,100,82.14285714285714,71.42857142857143,Crohns
DDFF-Ensemble,10,150,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,10,200,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,10,300,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,10,500,85.71428571428571,71.42857142857143,Crohns
DDFF-Ensemble,10,23813,75.0,82.14285714285714,Crohns
DDFF-Ensemble,11,25,78.57142857142857,71.42857142857143,Crohns
DDFF-Ensemble,11,50,71.42857142857143,82.14285714285714,Crohns
DDFF-Ensemble,11,75,71.42857142857143,85.71428571428571,Crohns
DDFF-Ensemble,11,100,75.0,78.57142857142857,Crohns
DDFF-Ensemble,11,150,71.42857142857143,85.71428571428571,Crohns
DDFF-Ensemble,11,200,71.42857142857143,85.71428571428571,Crohns
DDFF-Ensemble,11,300,67.85714285714286,85.71428571428571,Crohns
DDFF-Ensemble,11,500,67.85714285714286,78.57142857142857,Crohns
DDFF-Ensemble,11,23813,67.85714285714286,75.0,Crohns
DDFF-Ensemble,12,25,71.42857142857143,75.0,Crohns
DDFF-Ensemble,12,50,71.42857142857143,71.42857142857143,Crohns
DDFF-Ensemble,12,75,71.42857142857143,75.0,Crohns
DDFF-Ensemble,12,100,82.14285714285714,75.0,Crohns
DDFF-Ensemble,12,150,82.14285714285714,75.0,Crohns
DDFF-Ensemble,12,200,78.57142857142857,75.0,Crohns
DDFF-Ensemble,12,300,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,12,500,82.14285714285714,75.0,Crohns
DDFF-Ensemble,12,23813,85.71428571428571,75.0,Crohns
DDFF-Ensemble,13,25,85.71428571428571,85.71428571428571,Crohns
DDFF-Ensemble,13,50,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,13,75,89.28571428571429,82.14285714285714,Crohns
DDFF-Ensemble,13,100,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,13,150,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,13,200,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,13,300,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,13,500,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,13,23813,75.0,82.14285714285714,Crohns
DDFF-Ensemble,14,25,75.0,67.85714285714286,Crohns
DDFF-Ensemble,14,50,78.57142857142857,75.0,Crohns
DDFF-Ensemble,14,75,75.0,78.57142857142857,Crohns
DDFF-Ensemble,14,100,75.0,71.42857142857143,Crohns
DDFF-Ensemble,14,150,71.42857142857143,67.85714285714286,Crohns
DDFF-Ensemble,14,200,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,14,300,71.42857142857143,78.57142857142857,Crohns
DDFF-Ensemble,14,500,71.42857142857143,75.0,Crohns
DDFF-Ensemble,14,23813,67.85714285714286,75.0,Crohns
DDFF-Ensemble,15,25,67.85714285714286,67.85714285714286,Crohns
DDFF-Ensemble,15,50,71.42857142857143,71.42857142857143,Crohns
DDFF-Ensemble,15,75,78.57142857142857,75.0,Crohns
DDFF-Ensemble,15,100,75.0,71.42857142857143,Crohns
DDFF-Ensemble,15,150,71.42857142857143,75.0,Crohns
DDFF-Ensemble,15,200,71.42857142857143,75.0,Crohns
DDFF-Ensemble,15,300,71.42857142857143,71.42857142857143,Crohns
DDFF-Ensemble,15,500,71.42857142857143,75.0,Crohns
DDFF-Ensemble,15,23813,75.0,67.85714285714286,Crohns
DDFF-Ensemble,16,25,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,16,50,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,16,75,89.28571428571429,75.0,Crohns
DDFF-Ensemble,16,100,85.71428571428571,75.0,Crohns
DDFF-Ensemble,16,150,92.85714285714286,85.71428571428571,Crohns
DDFF-Ensemble,16,200,89.28571428571429,85.71428571428571,Crohns
DDFF-Ensemble,16,300,96.42857142857143,85.71428571428571,Crohns
DDFF-Ensemble,16,500,92.85714285714286,85.71428571428571,Crohns
DDFF-Ensemble,16,23813,82.14285714285714,89.28571428571429,Crohns
DDFF-Ensemble,17,25,78.57142857142857,85.71428571428571,Crohns
DDFF-Ensemble,17,50,89.28571428571429,82.14285714285714,Crohns
DDFF-Ensemble,17,75,82.14285714285714,85.71428571428571,Crohns
DDFF-Ensemble,17,100,82.14285714285714,85.71428571428571,Crohns
DDFF-Ensemble,17,150,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,17,200,82.14285714285714,85.71428571428571,Crohns
DDFF-Ensemble,17,300,82.14285714285714,92.85714285714286,Crohns
DDFF-Ensemble,17,500,82.14285714285714,85.71428571428571,Crohns
DDFF-Ensemble,17,23813,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,18,25,78.57142857142857,60.71428571428571,Crohns
DDFF-Ensemble,18,50,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,18,75,89.28571428571429,82.14285714285714,Crohns
DDFF-Ensemble,18,100,85.71428571428571,89.28571428571429,Crohns
DDFF-Ensemble,18,150,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,18,200,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,18,300,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,18,500,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,18,23813,75.0,78.57142857142857,Crohns
DDFF-Ensemble,19,25,85.71428571428571,71.42857142857143,Crohns
DDFF-Ensemble,19,50,75.0,67.85714285714286,Crohns
DDFF-Ensemble,19,75,75.0,75.0,Crohns
DDFF-Ensemble,19,100,75.0,67.85714285714286,Crohns
DDFF-Ensemble,19,150,78.57142857142857,75.0,Crohns
DDFF-Ensemble,19,200,82.14285714285714,75.0,Crohns
DDFF-Ensemble,19,300,78.57142857142857,67.85714285714286,Crohns
DDFF-Ensemble,19,500,85.71428571428571,85.71428571428571,Crohns
DDFF-Ensemble,19,23813,67.85714285714286,82.14285714285714,Crohns
DDFF-Ensemble,20,25,71.42857142857143,67.85714285714286,Crohns
DDFF-Ensemble,20,50,71.42857142857143,60.71428571428571,Crohns
DDFF-Ensemble,20,75,64.28571428571429,64.28571428571429,Crohns
DDFF-Ensemble,20,100,71.42857142857143,57.14285714285714,Crohns
DDFF-Ensemble,20,150,67.85714285714286,71.42857142857143,Crohns
DDFF-Ensemble,20,200,67.85714285714286,57.14285714285714,Crohns
DDFF-Ensemble,20,300,71.42857142857143,60.71428571428571,Crohns
DDFF-Ensemble,20,500,71.42857142857143,71.42857142857143,Crohns
DDFF-Ensemble,20,23813,67.85714285714286,67.85714285714286,Crohns
DDFF-Ensemble,21,25,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,21,50,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,21,75,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,21,100,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,21,150,78.57142857142857,85.71428571428571,Crohns
DDFF-Ensemble,21,200,78.57142857142857,85.71428571428571,Crohns
DDFF-Ensemble,21,300,82.14285714285714,82.14285714285714,Crohns
DDFF-Ensemble,21,500,75.0,82.14285714285714,Crohns
DDFF-Ensemble,21,23813,78.57142857142857,85.71428571428571,Crohns
DDFF-Ensemble,22,25,92.85714285714286,78.57142857142857,Crohns
DDFF-Ensemble,22,50,89.28571428571429,78.57142857142857,Crohns
DDFF-Ensemble,22,75,89.28571428571429,75.0,Crohns
DDFF-Ensemble,22,100,89.28571428571429,78.57142857142857,Crohns
DDFF-Ensemble,22,150,89.28571428571429,85.71428571428571,Crohns
DDFF-Ensemble,22,200,85.71428571428571,82.14285714285714,Crohns
DDFF-Ensemble,22,300,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,22,500,89.28571428571429,85.71428571428571,Crohns
DDFF-Ensemble,22,23813,75.0,85.71428571428571,Crohns
DDFF-Ensemble,23,25,82.14285714285714,75.0,Crohns
DDFF-Ensemble,23,50,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,23,75,82.14285714285714,78.57142857142857,Crohns
DDFF-Ensemble,23,100,82.14285714285714,64.28571428571429,Crohns
DDFF-Ensemble,23,150,82.14285714285714,71.42857142857143,Crohns
DDFF-Ensemble,23,200,78.57142857142857,71.42857142857143,Crohns
DDFF-Ensemble,23,300,78.57142857142857,78.57142857142857,Crohns
DDFF-Ensemble,23,500,78.57142857142857,75.0,Crohns
DDFF-Ensemble,23,23813,71.42857142857143,78.57142857142857,Crohns
DDFF-Ensemble,24,25,89.28571428571429,75.0,Crohns
DDFF-Ensemble,24,50,82.14285714285714,75.0,Crohns
DDFF-Ensemble,24,75,82.14285714285714,75.0,Crohns
DDFF-Ensemble,24,100,85.71428571428571,78.57142857142857,Crohns
DDFF-Ensemble,24,150,82.14285714285714,75.0,Crohns
DDFF-Ensemble,24,200,85.71428571428571,64.28571428571429,Crohns
DDFF-Ensemble,24,300,89.28571428571429,71.42857142857143,Crohns
DDFF-Ensemble,24,500,89.28571428571429,67.85714285714286,Crohns
DDFF-Ensemble,24,23813,82.14285714285714,78.57142857142857,Crohns
MI,0,25,86.0,90.0,Ebola
MI,0,50,90.0,92.0,Ebola
MI,0,75,90.0,92.0,Ebola
MI,0,100,90.0,94.0,Ebola
MI,0,150,88.0,92.0,Ebola
MI,0,200,86.0,92.0,Ebola
MI,0,300,84.0,94.0,Ebola
MI,0,500,84.0,96.0,Ebola
MI,0,14278,84.0,90.0,Ebola
MI,1,25,94.0,84.0,Ebola
MI,1,50,94.0,90.0,Ebola
MI,1,75,96.0,92.0,Ebola
MI,1,100,94.0,90.0,Ebola
MI,1,150,92.0,92.0,Ebola
MI,1,200,92.0,88.0,Ebola
MI,1,300,90.0,96.0,Ebola
MI,1,500,92.0,96.0,Ebola
MI,1,14278,86.0,78.0,Ebola
MI,2,25,88.0,92.0,Ebola
MI,2,50,82.0,90.0,Ebola
MI,2,75,88.0,94.0,Ebola
MI,2,100,90.0,92.0,Ebola
MI,2,150,90.0,90.0,Ebola
MI,2,200,90.0,92.0,Ebola
MI,2,300,86.0,92.0,Ebola
MI,2,500,84.0,94.0,Ebola
MI,2,14278,84.0,80.0,Ebola
MI,3,25,90.0,94.0,Ebola
MI,3,50,94.0,98.0,Ebola
MI,3,75,94.0,98.0,Ebola
MI,3,100,94.0,94.0,Ebola
MI,3,150,94.0,92.0,Ebola
MI,3,200,92.0,96.0,Ebola
MI,3,300,88.0,94.0,Ebola
MI,3,500,88.0,94.0,Ebola
MI,3,14278,86.0,86.0,Ebola
MI,4,25,90.0,92.0,Ebola
MI,4,50,92.0,96.0,Ebola
MI,4,75,88.0,98.0,Ebola
MI,4,100,88.0,92.0,Ebola
MI,4,150,90.0,96.0,Ebola
MI,4,200,90.0,96.0,Ebola
MI,4,300,86.0,94.0,Ebola
MI,4,500,88.0,90.0,Ebola
MI,4,14278,84.0,86.0,Ebola
MI,5,25,88.0,84.0,Ebola
MI,5,50,90.0,86.0,Ebola
MI,5,75,90.0,82.0,Ebola
MI,5,100,90.0,86.0,Ebola
MI,5,150,92.0,88.0,Ebola
MI,5,200,90.0,88.0,Ebola
MI,5,300,88.0,96.0,Ebola
MI,5,500,86.0,90.0,Ebola
MI,5,14278,84.0,90.0,Ebola
MI,6,25,86.0,88.0,Ebola
MI,6,50,90.0,98.0,Ebola
MI,6,75,86.0,94.0,Ebola
MI,6,100,84.0,94.0,Ebola
MI,6,150,90.0,96.0,Ebola
MI,6,200,88.0,94.0,Ebola
MI,6,300,88.0,94.0,Ebola
MI,6,500,86.0,96.0,Ebola
MI,6,14278,82.0,92.0,Ebola
MI,7,25,82.0,86.0,Ebola
MI,7,50,88.0,92.0,Ebola
MI,7,75,86.0,90.0,Ebola
MI,7,100,86.0,88.0,Ebola
MI,7,150,86.0,86.0,Ebola
MI,7,200,84.0,84.0,Ebola
MI,7,300,84.0,84.0,Ebola
MI,7,500,84.0,84.0,Ebola
MI,7,14278,82.0,84.0,Ebola
MI,8,25,94.0,90.0,Ebola
MI,8,50,94.0,90.0,Ebola
MI,8,75,92.0,92.0,Ebola
MI,8,100,92.0,94.0,Ebola
MI,8,150,88.0,88.0,Ebola
MI,8,200,92.0,92.0,Ebola
MI,8,300,86.0,92.0,Ebola
MI,8,500,90.0,92.0,Ebola
MI,8,14278,84.0,88.0,Ebola
MI,9,25,88.0,94.0,Ebola
MI,9,50,90.0,100.0,Ebola
MI,9,75,90.0,96.0,Ebola
MI,9,100,90.0,90.0,Ebola
MI,9,150,92.0,100.0,Ebola
MI,9,200,92.0,100.0,Ebola
MI,9,300,90.0,96.0,Ebola
MI,9,500,88.0,92.0,Ebola
MI,9,14278,86.0,86.0,Ebola
MI,10,25,90.0,90.0,Ebola
MI,10,50,94.0,94.0,Ebola
MI,10,75,90.0,96.0,Ebola
MI,10,100,90.0,96.0,Ebola
MI,10,150,90.0,98.0,Ebola
MI,10,200,90.0,94.0,Ebola
MI,10,300,88.0,96.0,Ebola
MI,10,500,88.0,92.0,Ebola
MI,10,14278,80.0,88.0,Ebola
MI,11,25,90.0,86.0,Ebola
MI,11,50,90.0,92.0,Ebola
MI,11,75,90.0,94.0,Ebola
MI,11,100,92.0,96.0,Ebola
MI,11,150,90.0,92.0,Ebola
MI,11,200,88.0,92.0,Ebola
MI,11,300,88.0,94.0,Ebola
MI,11,500,84.0,94.0,Ebola
MI,11,14278,84.0,74.0,Ebola
MI,12,25,86.0,90.0,Ebola
MI,12,50,88.0,92.0,Ebola
MI,12,75,86.0,94.0,Ebola
MI,12,100,88.0,88.0,Ebola
MI,12,150,88.0,92.0,Ebola
MI,12,200,88.0,90.0,Ebola
MI,12,300,86.0,92.0,Ebola
MI,12,500,84.0,90.0,Ebola
MI,12,14278,84.0,82.0,Ebola
MI,13,25,96.0,88.0,Ebola
MI,13,50,92.0,96.0,Ebola
MI,13,75,94.0,92.0,Ebola
MI,13,100,94.0,92.0,Ebola
MI,13,150,92.0,92.0,Ebola
MI,13,200,90.0,92.0,Ebola
MI,13,300,90.0,94.0,Ebola
MI,13,500,90.0,92.0,Ebola
MI,13,14278,86.0,78.0,Ebola
MI,14,25,90.0,90.0,Ebola
MI,14,50,88.0,92.0,Ebola
MI,14,75,90.0,94.0,Ebola
MI,14,100,88.0,94.0,Ebola
MI,14,150,88.0,94.0,Ebola
MI,14,200,86.0,94.0,Ebola
MI,14,300,80.0,94.0,Ebola
MI,14,500,84.0,96.0,Ebola
MI,14,14278,84.0,80.0,Ebola
MI,15,25,88.0,94.0,Ebola
MI,15,50,94.0,94.0,Ebola
MI,15,75,88.0,96.0,Ebola
MI,15,100,90.0,96.0,Ebola
MI,15,150,90.0,96.0,Ebola
MI,15,200,90.0,96.0,Ebola
MI,15,300,88.0,92.0,Ebola
MI,15,500,86.0,92.0,Ebola
MI,15,14278,86.0,84.0,Ebola
MI,16,25,90.0,90.0,Ebola
MI,16,50,92.0,96.0,Ebola
MI,16,75,90.0,92.0,Ebola
MI,16,100,92.0,96.0,Ebola
MI,16,150,88.0,94.0,Ebola
MI,16,200,86.0,96.0,Ebola
MI,16,300,88.0,90.0,Ebola
MI,16,500,82.0,88.0,Ebola
MI,16,14278,86.0,86.0,Ebola
MI,17,25,94.0,92.0,Ebola
MI,17,50,96.0,92.0,Ebola
MI,17,75,96.0,94.0,Ebola
MI,17,100,96.0,98.0,Ebola
MI,17,150,94.0,92.0,Ebola
MI,17,200,96.0,94.0,Ebola
MI,17,300,92.0,96.0,Ebola
MI,17,500,90.0,98.0,Ebola
MI,17,14278,84.0,84.0,Ebola
MI,18,25,92.0,94.0,Ebola
MI,18,50,90.0,98.0,Ebola
MI,18,75,90.0,94.0,Ebola
MI,18,100,86.0,94.0,Ebola
MI,18,150,88.0,90.0,Ebola
MI,18,200,88.0,88.0,Ebola
MI,18,300,90.0,88.0,Ebola
MI,18,500,90.0,88.0,Ebola
MI,18,14278,88.0,84.0,Ebola
MI,19,25,88.0,96.0,Ebola
MI,19,50,90.0,100.0,Ebola
MI,19,75,92.0,98.0,Ebola
MI,19,100,90.0,96.0,Ebola
MI,19,150,90.0,94.0,Ebola
MI,19,200,90.0,94.0,Ebola
MI,19,300,92.0,94.0,Ebola
MI,19,500,86.0,94.0,Ebola
MI,19,14278,86.0,88.0,Ebola
MI,20,25,92.0,90.0,Ebola
MI,20,50,90.0,94.0,Ebola
MI,20,75,92.0,96.0,Ebola
MI,20,100,92.0,94.0,Ebola
MI,20,150,92.0,92.0,Ebola
MI,20,200,92.0,90.0,Ebola
MI,20,300,92.0,92.0,Ebola
MI,20,500,84.0,96.0,Ebola
MI,20,14278,84.0,86.0,Ebola
MI,21,25,90.0,86.0,Ebola
MI,21,50,92.0,90.0,Ebola
MI,21,75,92.0,94.0,Ebola
MI,21,100,94.0,98.0,Ebola
MI,21,150,96.0,92.0,Ebola
MI,21,200,96.0,92.0,Ebola
MI,21,300,92.0,96.0,Ebola
MI,21,500,92.0,96.0,Ebola
MI,21,14278,84.0,90.0,Ebola
MI,22,25,88.0,90.0,Ebola
MI,22,50,92.0,94.0,Ebola
MI,22,75,90.0,94.0,Ebola
MI,22,100,90.0,96.0,Ebola
MI,22,150,88.0,92.0,Ebola
MI,22,200,90.0,94.0,Ebola
MI,22,300,90.0,96.0,Ebola
MI,22,500,86.0,98.0,Ebola
MI,22,14278,84.0,92.0,Ebola
MI,23,25,88.0,90.0,Ebola
MI,23,50,90.0,94.0,Ebola
MI,23,75,94.0,84.0,Ebola
MI,23,100,92.0,88.0,Ebola
MI,23,150,92.0,90.0,Ebola
MI,23,200,92.0,92.0,Ebola
MI,23,300,92.0,94.0,Ebola
MI,23,500,92.0,92.0,Ebola
MI,23,14278,86.0,88.0,Ebola
MI,24,25,88.0,94.0,Ebola
MI,24,50,82.0,96.0,Ebola
MI,24,75,86.0,94.0,Ebola
MI,24,100,86.0,90.0,Ebola
MI,24,150,86.0,86.0,Ebola
MI,24,200,84.0,86.0,Ebola
MI,24,300,84.0,86.0,Ebola
MI,24,500,84.0,88.0,Ebola
